529.55   1.016854   1.017496   1.017334   1.015681   1.01476   1.014675   1.016588   1.018126   0.6028892   0.604144   0.6053637   0.6028727   
529.6   1.030676   1.031111   1.031179   1.029243   1.028966   1.028384   1.03043   1.031585   0.6274809   0.6287933   0.6300005   0.6274123   
529.65   1.041417   1.041645   1.041943   1.039736   1.040103   1.039022   1.041196   1.041965   0.6523759   0.6537455   0.6549236   0.6522431   
529.7   1.049015   1.049037   1.049567   1.0471   1.048105   1.046532   1.048827   1.049209   0.6773575   0.6787822   0.6799105   0.6771451   
529.75   1.053431   1.053251   1.054015   1.051304   1.052924   1.05088   1.053286   1.053291   0.7021677   0.7036448   0.7047036   0.7018605   
529.8   1.05474   1.054367   1.055361   1.052427   1.054623   1.052144   1.054649   1.054294   0.7265466   0.7280729   0.7290446   0.7261302   
529.85   1.053053   1.052491   1.053715   1.050573   1.053309   1.050431   1.053024   1.052322   0.7502327   0.7518046   0.752672   0.7496931   
529.9   1.048479   1.04773   1.049187   1.045851   1.049087   1.04585   1.04852   1.047482   0.7729488   0.774561   0.7753041   0.7722714   
529.95   1.04119   1.040267   1.041944   1.038438   1.042112   1.038574   1.041305   1.03996   0.794409   0.7960546   0.7966505   0.7935796   
530   1.031509   1.030441   1.032303   1.028669   1.032701   1.028928   1.031692   1.03009   0.8143272   0.8159976   0.8164209   0.813332   
530.05   1.019784   1.018608   1.020602   1.016896   1.021204   1.017254   1.020022   1.018223   0.832429   0.8341149   0.834344   0.8312572   
530.1   1.006347   1.005099   1.007171   1.003449   1.007964   1.003878   1.006622   1.004682   0.848496   0.8501875   0.8502165   0.8471403   
530.15   0.991222   0.98989   0.9920576   0.9883155   0.9930249   0.9888185   0.9915366   0.9894518   0.8623268   0.8640123   0.8638501   0.8607806   
530.2   0.9746466   0.9732502   0.9754979   0.9717527   0.9765792   0.9723313   0.9749995   0.972809   0.8737199   0.8753866   0.8750572   0.8719778   
530.25   0.957024   0.9555917   0.9578875   0.9541691   0.959034   0.954814   0.957407   0.9551592   0.8825314   0.8841681   0.8837004   0.8805977   
530.3   0.9387548   0.9373236   0.9396205   0.9359695   0.9407961   0.9366619   0.9391538   0.9369046   0.8887612   0.8903579   0.8897377   0.8866455   
530.35   0.9201745   0.9187765   0.9210313   0.9174842   0.922215   0.918204   0.9205743   0.9183703   0.8924314   0.8939777   0.8931377   0.8901439   
530.4   0.9015426   0.900207   0.9023814   0.8989692   0.9035532   0.8996989   0.9019298   0.8998121   0.8935644   0.8950499   0.8938752   0.8911168   
530.45   0.8831141   0.8818688   0.8839274   0.8806768   0.885066   0.8814022   0.8834769   0.8814834   0.8922096   0.8936251   0.892063   0.8896173   
530.5   0.8651428   0.8640134   0.865925   0.862858   0.867008   0.8635677   0.865471   0.8636354   0.8884531   0.8897901   0.8879525   0.8857325   
530.55   0.8478463   0.8468533   0.8485939   0.8457253   0.8496035   0.8464107   0.8481317   0.8464788   0.8823836   0.8836342   0.8818011   0.8795517   
530.6   0.8313998   0.830563   0.832109   0.8294531   0.83303   0.8301059   0.8316346   0.8301876   0.8741661   0.8753306   0.8738234   0.8712614   
530.65   0.8159762   0.815316   0.8166426   0.8142139   0.8174612   0.814826   0.8161522   0.8149347   0.8644634   0.8655495   0.8641202   0.8615305   
530.7   0.8017482   0.8012854   0.802367   0.8001803   0.8030707   0.8007436   0.8018572   0.8008927   0.8535829   0.85459   0.8530209   0.8506446   
530.75   0.7888663   0.7886166   0.7894337   0.7874988   0.7900154   0.7880069   0.7889014   0.7882058   0.8417263   0.8426516   0.8408859   0.8388048   
530.8   0.777407   0.7773813   0.7779208   0.7762427   0.7783767   0.7766917   0.7773632   0.7769468   0.8291009   0.8299405   0.8280688   0.8262193   
530.85   0.7674309   0.7676393   0.7678899   0.7664726   0.7682145   0.7668602   0.7673043   0.7671774   0.8159758   0.8167325   0.8148684   0.8131608   
